,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_brand,CPU_base_clock_speed,PrimaryStorage,PrimaryStorageType,SecondaryStorage,SecondaryStorageType,GPU_company
1184,HP,Notebook,15.6,6.0,Windows 10,2.18,799.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia
1185,Asus,Gaming,15.6,8.0,Windows 10,2.591,909.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1186,Dell,2 in 1 Convertible,15.6,16.0,Windows 10,2.09,1179.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Intel
1187,Acer,Notebook,15.6,4.0,Windows 10,2.23,691.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia
1188,Dell,Ultrabook,13.3,8.0,Linux,1.23,1099.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1189,Acer,Gaming,17.3,16.0,Windows 10,3.78,2599.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1190,Lenovo,Gaming,15.6,8.0,Windows 10,2.4,819.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,1,TB HDD,0,No,Nvidia
1191,Samsung,2 in 1 Convertible,12.3,4.0,Chrome OS,1.15,659.0,Standard,2400.0,1600.0,Yes,Yes,No,Samsung,2.0,32,GB Flash Storage,0,No,ARM
1192,HP,Notebook,15.6,4.0,Windows 10,1.86,485.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1193,Apple,Ultrabook,12.0,8.0,Mac OS X,0.97,1163.0,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.1,256,GB Flash Storage,0,No,Intel
1194,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,1199.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1195,HP,Notebook,15.6,12.0,Windows 10,2.21,1327.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1196,Lenovo,Notebook,15.6,4.0,No OS,1.9,368.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD
1197,Asus,Gaming,17.3,16.0,Windows 10,3.78,2150.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,512,GB SSD,1024,HDD,Nvidia
1198,Acer,Notebook,15.6,4.0,Linux,2.1,272.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
1199,MSI,Gaming,17.3,16.0,Windows 10,2.43,2048.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1200,Dell,Notebook,15.6,4.0,Windows 10,2.3,499.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,128,GB SSD,0,No,AMD
1201,Lenovo,Notebook,15.6,8.0,No OS,2.2,629.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia
1202,Dell,2 in 1 Convertible,15.6,16.0,Windows 10,2.0,1285.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.8,512,GB SSD,0,No,Intel
1203,Dell,Ultrabook,13.3,16.0,Windows 10,1.2,2680.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Intel
1204,Asus,Gaming,15.6,8.0,Windows 10,2.2,1169.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,1,TB HDD,0,No,Nvidia
1205,Dell,Notebook,15.6,8.0,Windows 10,2.36,889.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,AMD
1206,HP,Notebook,15.6,8.0,Windows 10,1.91,579.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1207,Lenovo,Notebook,15.6,4.0,Windows 10,2.2,299.0,Standard,1366.0,768.0,No,No,No,AMD,2.2,500,GB HDD,0,No,AMD
1208,Acer,Notebook,17.3,8.0,Windows 10,3.3,629.0,Standard,1600.0,900.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia
1209,Asus,Gaming,15.6,16.0,Windows 10,2.2,2449.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1210,Apple,Ultrabook,12.0,8.0,Mac OS X,0.97,1279.0,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.2,512,GB Flash Storage,0,No,Intel
1211,Asus,Notebook,15.6,16.0,Windows 10,2.2,1749.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1212,MSI,Gaming,17.3,16.0,Windows 10,2.43,1948.99,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1213,Dell,2 in 1 Convertible,15.6,8.0,Windows 10,2.191,999.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1214,Asus,Gaming,17.3,16.0,Windows 10,2.9,1949.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1215,Acer,Netbook,11.6,2.0,Chrome OS,1.3,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.5,32,GB SSD,0,No,Intel
1216,Acer,Notebook,17.3,4.0,Windows 10,3.3,598.0,Standard,1600.0,900.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia
1217,Lenovo,Notebook,17.3,8.0,No OS,2.8,539.0,Standard,1600.0,900.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel
1218,Lenovo,Gaming,15.6,8.0,Windows 10,2.6,1272.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1219,Acer,2 in 1 Convertible,14.0,8.0,Windows 10,1.2,1149.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,1.3,256,GB SSD,0,No,Intel
1220,Lenovo,Notebook,15.6,8.0,Windows 10,2.3,1529.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Intel
1221,MSI,Gaming,15.6,8.0,Windows 10,2.2,1476.11,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1222,HP,Notebook,15.6,6.0,Windows 10,2.1,529.0,Full HD,1920.0,1080.0,No,No,No,AMD,2.7,1,TB HDD,0,No,AMD
1223,Dell,Ultrabook,12.5,8.0,Windows 7,1.26,1713.37,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1224,Dell,2 in 1 Convertible,15.0,4.0,Windows 10,2.08,509.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.4,500,GB HDD,0,No,Intel
1225,Asus,Notebook,15.6,4.0,Windows 10,2.65,309.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Intel
1226,Dell,Ultrabook,13.3,8.0,Windows 10,1.29,1477.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,256,GB SSD,0,No,Intel
1227,Dell,Notebook,15.6,4.0,Linux,2.18,521.86,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel
1228,Lenovo,Gaming,15.6,16.0,Windows 10,2.6,1029.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1229,MSI,Gaming,15.6,8.0,Windows 10,2.2,1149.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1230,Lenovo,Netbook,12.5,16.0,Windows 10,1.3,1650.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel
1231,Razer,Gaming,14.0,16.0,Windows 10,1.95,2711.2200000000007,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB SSD,0,No,Nvidia
1232,Dell,Notebook,15.6,8.0,Windows 10,2.3,469.01,Standard,1366.0,768.0,Yes,No,No,Intel,2.4,1,TB HDD,0,No,Intel
1233,MSI,Gaming,17.3,16.0,Windows 10,2.7,1598.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1234,Apple,Ultrabook,11.6,4.0,Mac OS X,1.08,959.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,256,GB Flash Storage,0,No,Intel
1235,HP,Notebook,15.6,4.0,Windows 10,2.1,478.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
1236,HP,Ultrabook,14.0,8.0,Windows 7,1.54,2198.19,Standard,2560.0,1440.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1237,Dell,Notebook,15.6,4.0,Windows 7,2.24,737.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1238,MSI,Gaming,15.6,8.0,Windows 10,2.3,1169.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1239,Lenovo,Notebook,13.3,16.0,Windows 10,1.4,1499.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,512,GB SSD,0,No,Intel
1240,Lenovo,Notebook,15.6,6.0,Windows 10,2.2,597.57,Full HD,1920.0,1080.0,No,No,No,AMD,3.6,256,GB SSD,0,No,AMD
1241,Asus,Ultrabook,13.3,8.0,Windows 10,1.45,1280.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1242,Acer,Notebook,15.6,4.0,Linux,2.4,361.8,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel
1243,Dell,2 in 1 Convertible,17.3,16.0,Windows 10,2.77,1799.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Nvidia
1244,HP,Notebook,14.0,4.0,Windows 7,1.54,1099.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1245,Asus,Gaming,15.6,16.0,Windows 10,2.5,1600.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1246,Dell,Notebook,14.0,4.0,Windows 10,1.6,875.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1247,Asus,Gaming,15.6,16.0,Windows 10,2.34,2325.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1248,Lenovo,Notebook,15.6,8.0,No OS,2.3,573.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1249,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,1813.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,1.2,256,GB SSD,0,No,Intel
1250,Dell,Notebook,15.6,4.0,Linux,2.2,324.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1251,HP,Notebook,15.6,4.0,Windows 10,1.86,399.0,Standard,1366.0,768.0,No,No,No,AMD,2.5,500,GB HDD,0,No,AMD
1252,Lenovo,Notebook,15.6,6.0,Windows 10,2.4,569.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,128,GB SSD,0,No,Nvidia
1253,Lenovo,Notebook,14.0,8.0,Windows 10,1.9,1072.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,256,GB SSD,0,No,Intel
1254,Dell,Notebook,15.6,4.0,Windows 10,2.2,443.99,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1255,Asus,Notebook,15.6,4.0,Windows 10,2.0,339.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel
1256,Asus,Gaming,17.3,16.0,Windows 10,3.78,1900.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1257,Dell,Notebook,15.6,4.0,Windows 10,2.29,490.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel
1258,Lenovo,Notebook,15.6,8.0,Windows 7,2.32,895.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB Hybrid,0,No,AMD
1259,MSI,Gaming,15.6,8.0,Windows 10,2.4,1229.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1260,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,833.01,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.3,128,GB SSD,0,No,Intel
1261,Asus,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,0.9,512,GB SSD,0,No,Intel
1262,Dell,Notebook,15.6,6.0,Windows 10,2.3,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel
1263,Acer,Notebook,15.6,4.0,Linux,2.4,289.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1264,Dell,Notebook,15.6,2.0,Windows 10,2.2,379.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1265,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia
1266,HP,Notebook,15.6,6.0,Windows 10,2.04,549.99,Full HD,1920.0,1080.0,No,No,No,AMD,2.9,1,TB Hybrid,0,No,AMD
1267,Dell,Notebook,15.6,8.0,Linux,2.3,805.99,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD
1268,HP,Netbook,11.6,2.0,Windows 10,1.17,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
1269,Asus,Notebook,15.6,4.0,Windows 10,2.2,720.32,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia
1270,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,128,GB SSD,0,No,Intel
1271,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel
1272,Lenovo,Notebook,14.0,2.0,Windows 10,1.5,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,64,GB Flash Storage,0,No,Intel
1273,HP,Notebook,15.6,6.0,Windows 10,2.19,764.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD
1274,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1275,Asus,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,0.9,512,GB SSD,0,No,Intel
1276,Dell,Notebook,15.6,6.0,Windows 10,2.3,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel
1277,Acer,Notebook,15.6,4.0,Linux,2.4,289.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1278,Dell,Notebook,15.6,2.0,Windows 10,2.2,379.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1279,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia
1280,HP,Notebook,15.6,6.0,Windows 10,2.04,549.99,Full HD,1920.0,1080.0,No,No,No,AMD,2.9,1,TB Hybrid,0,No,AMD
1281,Dell,Notebook,15.6,8.0,Linux,2.3,805.99,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD
1282,HP,Netbook,11.6,2.0,Windows 10,1.17,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
1283,Asus,Notebook,15.6,4.0,Windows 10,2.2,720.32,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia
1284,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,128,GB SSD,0,No,Intel
1285,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel
1286,Lenovo,Notebook,14.0,2.0,Windows 10,1.5,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,64,GB Flash Storage,0,No,Intel
1287,HP,Notebook,15.6,6.0,Windows 10,2.19,764.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD
1288,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1289,Asus,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,0.9,512,GB SSD,0,No,Intel
1290,Dell,Notebook,15.6,6.0,Windows 10,2.3,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel
1291,Acer,Notebook,15.6,4.0,Linux,2.4,289.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1292,Dell,Notebook,15.6,2.0,Windows 10,2.2,379.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1293,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia
1294,HP,Notebook,15.6,6.0,Windows 10,2.04,549.99,Full HD,1920.0,1080.0,No,No,No,AMD,2.9,1,TB Hybrid,0,No,AMD
1295,Dell,Notebook,15.6,8.0,Linux,2.3,805.99,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD
1296,HP,Netbook,11.6,2.0,Windows 10,1.17,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
1297,Asus,Notebook,15.6,4.0,Windows 10,2.2,720.32,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia
1298,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,128,GB SSD,0,No,Intel
1299,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel
1300,Lenovo,Notebook,14.0,2.0,Windows 10,1.5,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,64,GB Flash Storage,0,No,Intel
1301,HP,Notebook,15.6,6.0,Windows 10,2.19,764.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD
1302,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
